Code,Country,Type,Variable,Year,Value
TUR,Turkey,Pigmeat,Exports,1991,0.021
TUR,Turkey,Pigmeat,Exports,1992,0.04
TUR,Turkey,Pigmeat,Exports,1993,0.036
TUR,Turkey,Pigmeat,Exports,1994,0.11
TUR,Turkey,Pigmeat,Exports,1995,0.181
TUR,Turkey,Pigmeat,Exports,1996,0.679
TUR,Turkey,Pigmeat,Exports,1997,0.192
TUR,Turkey,Pigmeat,Exports,1998,0.254
TUR,Turkey,Pigmeat,Exports,1999,0.332
TUR,Turkey,Pigmeat,Exports,2000,0.191
TUR,Turkey,Pigmeat,Exports,2001,0.109
TUR,Turkey,Pigmeat,Exports,2002,0.177
TUR,Turkey,Pigmeat,Exports,2003,0.214
TUR,Turkey,Pigmeat,Exports,2004,0.498
TUR,Turkey,Pigmeat,Exports,2005,0.574
TUR,Turkey,Pigmeat,Exports,2006,0.563
TUR,Turkey,Pigmeat,Exports,2007,0.743
TUR,Turkey,Pigmeat,Exports,2008,0.908
TUR,Turkey,Pigmeat,Exports,2009,2.822
TUR,Turkey,Pigmeat,Exports,2010,7.981
TUR,Turkey,Pigmeat,Exports,2011,10.173
TUR,Turkey,Pigmeat,Exports,2012,14.668
TUR,Turkey,Pigmeat,Exports,2013,15.726
TUR,Turkey,Pigmeat,Exports,2014,15.408
TUR,Turkey,Pigmeat,Exports,2015,10.983
TUR,Turkey,Pigmeat,Exports,2016,7.076
TUR,Turkey,Pigmeat,Exports,2017,12.573
TUR,Turkey,Pigmeat,Exports,2018,13.01
TUR,Turkey,Pigmeat,Exports,2019,15.076
TUR,Turkey,Pigmeat,Exports,2020,18.645
TUR,Turkey,Pigmeat,Exports,2021,18.635
TUR,Turkey,Pigmeat,Exports,2022,18.623
TUR,Turkey,Pigmeat,Exports,2023,18.631
TUR,Turkey,Pigmeat,Exports,2024,18.64
TUR,Turkey,Pigmeat,Exports,2025,18.646
TUR,Turkey,Pigmeat,Exports,2026,18.645
TUR,Turkey,Pigmeat,Exports,2027,18.645
TUR,Turkey,Pigmeat,Exports,2028,18.643
TUR,Turkey,Pigmeat,Exports,2029,18.645
TUR,Turkey,Pigmeat,Exports,2030,18.644
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,1990,3.497
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,1991,3.58
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,1992,3.627
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,1993,3.674
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,1994,3.823
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,1995,3.967
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,1996,4.039
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,1997,4.17
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,1998,4.132
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,1999,4.254
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2000,4.247
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2001,4.101
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2002,4.199
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2003,4.329
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2004,4.293
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2005,4.369
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2006,4.549
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2007,4.646
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2008,4.513
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2009,4.474
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2010,4.451
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2011,4.379
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2012,4.383
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2013,4.539
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2014,4.559
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2015,4.464
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2016,4.44
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2017,4.494
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2018,4.555
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2019,4.529
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2020,4.468
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2021,4.438
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2022,4.411
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2023,4.401
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2024,4.411
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2025,4.412
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2026,4.401
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2027,4.392
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2028,4.388
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2029,4.385
DVG,DEVELOPING COUNTRIES,Beef and veal,Human consumption per capita,2030,4.38
NOA,NORTH AMERICA,Sheepmeat,Imports,1990,33.727
NOA,NORTH AMERICA,Sheepmeat,Imports,1991,32.989
NOA,NORTH AMERICA,Sheepmeat,Imports,1992,35.108
NOA,NORTH AMERICA,Sheepmeat,Imports,1993,37.743
NOA,NORTH AMERICA,Sheepmeat,Imports,1994,37.289
NOA,NORTH AMERICA,Sheepmeat,Imports,1995,42.305
NOA,NORTH AMERICA,Sheepmeat,Imports,1996,44.678
NOA,NORTH AMERICA,Sheepmeat,Imports,1997,50.303
NOA,NORTH AMERICA,Sheepmeat,Imports,1998,65.412
NOA,NORTH AMERICA,Sheepmeat,Imports,1999,66.183
NOA,NORTH AMERICA,Sheepmeat,Imports,2000,75.578
NOA,NORTH AMERICA,Sheepmeat,Imports,2001,84.264
NOA,NORTH AMERICA,Sheepmeat,Imports,2002,90.078
NOA,NORTH AMERICA,Sheepmeat,Imports,2003,94.545
NOA,NORTH AMERICA,Sheepmeat,Imports,2004,100.485
NOA,NORTH AMERICA,Sheepmeat,Imports,2005,101.047
NOA,NORTH AMERICA,Sheepmeat,Imports,2006,109.481
NOA,NORTH AMERICA,Sheepmeat,Imports,2007,116.385
NOA,NORTH AMERICA,Sheepmeat,Imports,2008,106.749
NOA,NORTH AMERICA,Sheepmeat,Imports,2009,101.684
NOA,NORTH AMERICA,Sheepmeat,Imports,2010,96.817
NOA,NORTH AMERICA,Sheepmeat,Imports,2011,94.533
NOA,NORTH AMERICA,Sheepmeat,Imports,2012,87.544
NOA,NORTH AMERICA,Sheepmeat,Imports,2013,98.13
NOA,NORTH AMERICA,Sheepmeat,Imports,2014,109.151
NOA,NORTH AMERICA,Sheepmeat,Imports,2015,118.701
NOA,NORTH AMERICA,Sheepmeat,Imports,2016,118.982
NOA,NORTH AMERICA,Sheepmeat,Imports,2017,139.635
NOA,NORTH AMERICA,Sheepmeat,Imports,2018,137.59
NOA,NORTH AMERICA,Sheepmeat,Imports,2019,122.503
NOA,NORTH AMERICA,Sheepmeat,Imports,2020,119.651
NOA,NORTH AMERICA,Sheepmeat,Imports,2021,115.622
NOA,NORTH AMERICA,Sheepmeat,Imports,2022,116.79
NOA,NORTH AMERICA,Sheepmeat,Imports,2023,117.78
NOA,NORTH AMERICA,Sheepmeat,Imports,2024,117.851
NOA,NORTH AMERICA,Sheepmeat,Imports,2025,118.175
NOA,NORTH AMERICA,Sheepmeat,Imports,2026,117.846
NOA,NORTH AMERICA,Sheepmeat,Imports,2027,117.757
NOA,NORTH AMERICA,Sheepmeat,Imports,2028,117.817
NOA,NORTH AMERICA,Sheepmeat,Imports,2029,117.632
NOA,NORTH AMERICA,Sheepmeat,Imports,2030,117.448
OCD,OCEANIA,Pigmeat,Exports,1990,7.662
OCD,OCEANIA,Pigmeat,Exports,1991,6.749
OCD,OCEANIA,Pigmeat,Exports,1992,6.035
OCD,OCEANIA,Pigmeat,Exports,1993,7.871
OCD,OCEANIA,Pigmeat,Exports,1994,7.971
OCD,OCEANIA,Pigmeat,Exports,1995,7.184
OCD,OCEANIA,Pigmeat,Exports,1996,8.249
OCD,OCEANIA,Pigmeat,Exports,1997,10.668
OCD,OCEANIA,Pigmeat,Exports,1998,15.09
OCD,OCEANIA,Pigmeat,Exports,1999,32.862
OCD,OCEANIA,Pigmeat,Exports,2000,41.131
OCD,OCEANIA,Pigmeat,Exports,2001,56.328
OCD,OCEANIA,Pigmeat,Exports,2002,65.939
OCD,OCEANIA,Pigmeat,Exports,2003,70.868
OCD,OCEANIA,Pigmeat,Exports,2004,57.331
OCD,OCEANIA,Pigmeat,Exports,2005,53.1
OCD,OCEANIA,Pigmeat,Exports,2006,53.635
OCD,OCEANIA,Pigmeat,Exports,2007,49.001
OCD,OCEANIA,Pigmeat,Exports,2008,43.902
OCD,OCEANIA,Pigmeat,Exports,2009,36.438
OCD,OCEANIA,Pigmeat,Exports,2010,38.385
OCD,OCEANIA,Pigmeat,Exports,2011,39.202
OCD,OCEANIA,Pigmeat,Exports,2012,34.64
OCD,OCEANIA,Pigmeat,Exports,2013,34.517
OCD,OCEANIA,Pigmeat,Exports,2014,34.307
OCD,OCEANIA,Pigmeat,Exports,2015,33.55
OCD,OCEANIA,Pigmeat,Exports,2016,34.301
OCD,OCEANIA,Pigmeat,Exports,2017,40.093
OCD,OCEANIA,Pigmeat,Exports,2018,43.355
OCD,OCEANIA,Pigmeat,Exports,2019,35.472
OCD,OCEANIA,Pigmeat,Exports,2020,36.96
OCD,OCEANIA,Pigmeat,Exports,2021,37.775
OCD,OCEANIA,Pigmeat,Exports,2022,37.768
OCD,OCEANIA,Pigmeat,Exports,2023,38.727
OCD,OCEANIA,Pigmeat,Exports,2024,38.753
OCD,OCEANIA,Pigmeat,Exports,2025,39.378
OCD,OCEANIA,Pigmeat,Exports,2026,39.996
OCD,OCEANIA,Pigmeat,Exports,2027,40.616
OCD,OCEANIA,Pigmeat,Exports,2028,41.234
OCD,OCEANIA,Pigmeat,Exports,2029,41.854
OCD,OCEANIA,Pigmeat,Exports,2030,42.474
OCD,OCEANIA,Pigmeat,Production,1990,395.925
OCD,OCEANIA,Pigmeat,Production,1991,420.512
OCD,OCEANIA,Pigmeat,Production,1992,431.407
OCD,OCEANIA,Pigmeat,Production,1993,453.098
OCD,OCEANIA,Pigmeat,Production,1994,464.889
OCD,OCEANIA,Pigmeat,Production,1995,464.736
OCD,OCEANIA,Pigmeat,Production,1996,453.356
OCD,OCEANIA,Pigmeat,Production,1997,476.441
OCD,OCEANIA,Pigmeat,Production,1998,490.005
OCD,OCEANIA,Pigmeat,Production,1999,483.634
OCD,OCEANIA,Pigmeat,Production,2000,483.838
OCD,OCEANIA,Pigmeat,Production,2001,519.408
OCD,OCEANIA,Pigmeat,Production,2002,547.137
OCD,OCEANIA,Pigmeat,Production,2003,535.158
OCD,OCEANIA,Pigmeat,Production,2004,522.472
OCD,OCEANIA,Pigmeat,Production,2005,522.844
OCD,OCEANIA,Pigmeat,Production,2006,516.252
OCD,OCEANIA,Pigmeat,Production,2007,510.114
OCD,OCEANIA,Pigmeat,Production,2008,458.006
OCD,OCEANIA,Pigmeat,Production,2009,465.546
OCD,OCEANIA,Pigmeat,Production,2010,478.069
OCD,OCEANIA,Pigmeat,Production,2011,491.339
OCD,OCEANIA,Pigmeat,Production,2012,498.868
OCD,OCEANIA,Pigmeat,Production,2013,496.925
OCD,OCEANIA,Pigmeat,Production,2014,509.742
OCD,OCEANIA,Pigmeat,Production,2015,514.935
OCD,OCEANIA,Pigmeat,Production,2016,536.325
OCD,OCEANIA,Pigmeat,Production,2017,560.367
OCD,OCEANIA,Pigmeat,Production,2018,560.619
OCD,OCEANIA,Pigmeat,Production,2019,545.165
OCD,OCEANIA,Pigmeat,Production,2020,558.238
OCD,OCEANIA,Pigmeat,Production,2021,539.4
OCD,OCEANIA,Pigmeat,Production,2022,551.404
OCD,OCEANIA,Pigmeat,Production,2023,557.58
OCD,OCEANIA,Pigmeat,Production,2024,564.512
OCD,OCEANIA,Pigmeat,Production,2025,566.46
OCD,OCEANIA,Pigmeat,Production,2026,571.326
OCD,OCEANIA,Pigmeat,Production,2027,576.366
OCD,OCEANIA,Pigmeat,Production,2028,581.155
OCD,OCEANIA,Pigmeat,Production,2029,585.636
OCD,OCEANIA,Pigmeat,Production,2030,589.219
LAC,LATIN AMERICA,Poultry meat,Production,1990,5196.558
LAC,LATIN AMERICA,Poultry meat,Production,1991,5877.209
LAC,LATIN AMERICA,Poultry meat,Production,1992,6413.661
LAC,LATIN AMERICA,Poultry meat,Production,1993,7113.546
LAC,LATIN AMERICA,Poultry meat,Production,1994,7736.009
LAC,LATIN AMERICA,Poultry meat,Production,1995,8808.757
LAC,LATIN AMERICA,Poultry meat,Production,1996,8968.636
LAC,LATIN AMERICA,Poultry meat,Production,1997,9677.13
LAC,LATIN AMERICA,Poultry meat,Production,1998,10412.024
LAC,LATIN AMERICA,Poultry meat,Production,1999,11583.019
LAC,LATIN AMERICA,Poultry meat,Production,2000,12426.651
LAC,LATIN AMERICA,Poultry meat,Production,2001,13190.825
LAC,LATIN AMERICA,Poultry meat,Production,2002,14086.237
LAC,LATIN AMERICA,Poultry meat,Production,2003,14754.961
LAC,LATIN AMERICA,Poultry meat,Production,2004,16212.166
LAC,LATIN AMERICA,Poultry meat,Production,2005,16129.608
LAC,LATIN AMERICA,Poultry meat,Production,2006,17023.02
LAC,LATIN AMERICA,Poultry meat,Production,2007,18410.625
LAC,LATIN AMERICA,Poultry meat,Production,2008,20132.186
LAC,LATIN AMERICA,Poultry meat,Production,2009,20837.014
LAC,LATIN AMERICA,Poultry meat,Production,2010,22622.676
LAC,LATIN AMERICA,Poultry meat,Production,2011,23697.221
LAC,LATIN AMERICA,Poultry meat,Production,2012,23621.993
LAC,LATIN AMERICA,Poultry meat,Production,2013,23458.252
LAC,LATIN AMERICA,Poultry meat,Production,2014,24158.892
LAC,LATIN AMERICA,Poultry meat,Production,2015,25503.24
LAC,LATIN AMERICA,Poultry meat,Production,2016,25538.883
LAC,LATIN AMERICA,Poultry meat,Production,2017,25872.401
LAC,LATIN AMERICA,Poultry meat,Production,2018,25873.588
LAC,LATIN AMERICA,Poultry meat,Production,2019,27217.914
LAC,LATIN AMERICA,Poultry meat,Production,2020,27348.844
LAC,LATIN AMERICA,Poultry meat,Production,2021,27642.388
LAC,LATIN AMERICA,Poultry meat,Production,2022,28043.548
LAC,LATIN AMERICA,Poultry meat,Production,2023,28599.123
LAC,LATIN AMERICA,Poultry meat,Production,2024,29096.701
LAC,LATIN AMERICA,Poultry meat,Production,2025,29551.472
LAC,LATIN AMERICA,Poultry meat,Production,2026,30008.066
LAC,LATIN AMERICA,Poultry meat,Production,2027,30489.615
LAC,LATIN AMERICA,Poultry meat,Production,2028,30990.745
LAC,LATIN AMERICA,Poultry meat,Production,2029,31510.726
LAC,LATIN AMERICA,Poultry meat,Production,2030,32026.334
BRICS,BRICS,Pigmeat,Production,1990,28094.799
BRICS,BRICS,Pigmeat,Production,1991,29574.696
BRICS,BRICS,Pigmeat,Production,1992,31108.233
BRICS,BRICS,Pigmeat,Production,1993,32989.49
BRICS,BRICS,Pigmeat,Production,1994,35399.891
BRICS,BRICS,Pigmeat,Production,1995,36055.195
BRICS,BRICS,Pigmeat,Production,1996,35748.986
BRICS,BRICS,Pigmeat,Production,1997,39785.843
BRICS,BRICS,Pigmeat,Production,1998,42739.542
BRICS,BRICS,Pigmeat,Production,1999,42805.329
BRICS,BRICS,Pigmeat,Production,2000,44524.388
BRICS,BRICS,Pigmeat,Production,2001,45490.584
BRICS,BRICS,Pigmeat,Production,2002,46435.879
BRICS,BRICS,Pigmeat,Production,2003,47582.732
BRICS,BRICS,Pigmeat,Production,2004,48472.338
BRICS,BRICS,Pigmeat,Production,2005,50557.535
BRICS,BRICS,Pigmeat,Production,2006,51841.648
BRICS,BRICS,Pigmeat,Production,2007,48465.457
BRICS,BRICS,Pigmeat,Production,2008,51894.57
BRICS,BRICS,Pigmeat,Production,2009,54865.202
BRICS,BRICS,Pigmeat,Production,2010,56924.335
BRICS,BRICS,Pigmeat,Production,2011,57056.171
BRICS,BRICS,Pigmeat,Production,2012,60147.037
BRICS,BRICS,Pigmeat,Production,2013,61865.079
BRICS,BRICS,Pigmeat,Production,2014,63841.501
BRICS,BRICS,Pigmeat,Production,2015,63957.987
BRICS,BRICS,Pigmeat,Production,2016,62071.105
BRICS,BRICS,Pigmeat,Production,2017,62599.048
BRICS,BRICS,Pigmeat,Production,2018,62502.065
BRICS,BRICS,Pigmeat,Production,2019,51189.204
BRICS,BRICS,Pigmeat,Production,2020,49985.964
BRICS,BRICS,Pigmeat,Production,2021,54494.539
BRICS,BRICS,Pigmeat,Production,2022,59066.292
BRICS,BRICS,Pigmeat,Production,2023,63617.04
BRICS,BRICS,Pigmeat,Production,2024,63991.448
BRICS,BRICS,Pigmeat,Production,2025,64396.073
BRICS,BRICS,Pigmeat,Production,2026,64839.786
BRICS,BRICS,Pigmeat,Production,2027,65299.243
BRICS,BRICS,Pigmeat,Production,2028,65756.38
BRICS,BRICS,Pigmeat,Production,2029,66205.285
BRICS,BRICS,Pigmeat,Production,2030,66659.433
TUR,Turkey,Poultry meat,Consumption,1990,414.6
TUR,Turkey,Poultry meat,Consumption,1991,414.312
TUR,Turkey,Poultry meat,Consumption,1992,440.303
TUR,Turkey,Poultry meat,Consumption,1993,459.047
TUR,Turkey,Poultry meat,Consumption,1994,477.271
TUR,Turkey,Poultry meat,Consumption,1995,501.3
TUR,Turkey,Poultry meat,Consumption,1996,427.022
TUR,Turkey,Poultry meat,Consumption,1997,475.715
TUR,Turkey,Poultry meat,Consumption,1998,497.289
TUR,Turkey,Poultry meat,Consumption,1999,604.874
TUR,Turkey,Poultry meat,Consumption,2000,666.018
TUR,Turkey,Poultry meat,Consumption,2001,613.305
TUR,Turkey,Poultry meat,Consumption,2002,710.99
TUR,Turkey,Poultry meat,Consumption,2003,884.585
TUR,Turkey,Poultry meat,Consumption,2004,889.442
TUR,Turkey,Poultry meat,Consumption,2005,937.409
TUR,Turkey,Poultry meat,Consumption,2006,899.725
TUR,Turkey,Poultry meat,Consumption,2007,1050.094
TUR,Turkey,Poultry meat,Consumption,2008,1046.883
TUR,Turkey,Poultry meat,Consumption,2009,1212.033
TUR,Turkey,Poultry meat,Consumption,2010,1338.727
TUR,Turkey,Poultry meat,Consumption,2011,1414.832
TUR,Turkey,Poultry meat,Consumption,2012,1461.721
TUR,Turkey,Poultry meat,Consumption,2013,1486.48
TUR,Turkey,Poultry meat,Consumption,2014,1543.931
TUR,Turkey,Poultry meat,Consumption,2015,1608.773
TUR,Turkey,Poultry meat,Consumption,2016,1597.421
TUR,Turkey,Poultry meat,Consumption,2017,1761.193
TUR,Turkey,Poultry meat,Consumption,2018,1732.628
TUR,Turkey,Poultry meat,Consumption,2019,1710.152
TUR,Turkey,Poultry meat,Consumption,2020,1738.092
TUR,Turkey,Poultry meat,Consumption,2021,1752.363
TUR,Turkey,Poultry meat,Consumption,2022,1782.741
TUR,Turkey,Poultry meat,Consumption,2023,1812.968
TUR,Turkey,Poultry meat,Consumption,2024,1841.51
TUR,Turkey,Poultry meat,Consumption,2025,1869.799
TUR,Turkey,Poultry meat,Consumption,2026,1898.6
TUR,Turkey,Poultry meat,Consumption,2027,1928.362
TUR,Turkey,Poultry meat,Consumption,2028,1959.379
TUR,Turkey,Poultry meat,Consumption,2029,1991.364
TUR,Turkey,Poultry meat,Consumption,2030,2023.766
LAC,LATIN AMERICA,Sheepmeat,Imports,1990,36.461
LAC,LATIN AMERICA,Sheepmeat,Imports,1991,46.478
LAC,LATIN AMERICA,Sheepmeat,Imports,1992,49.81
LAC,LATIN AMERICA,Sheepmeat,Imports,1993,55.43
LAC,LATIN AMERICA,Sheepmeat,Imports,1994,59.918
LAC,LATIN AMERICA,Sheepmeat,Imports,1995,32.441
LAC,LATIN AMERICA,Sheepmeat,Imports,1996,35.359
LAC,LATIN AMERICA,Sheepmeat,Imports,1997,48.585
LAC,LATIN AMERICA,Sheepmeat,Imports,1998,51.613
LAC,LATIN AMERICA,Sheepmeat,Imports,1999,56.705
LAC,LATIN AMERICA,Sheepmeat,Imports,2000,73.119
LAC,LATIN AMERICA,Sheepmeat,Imports,2001,66.795
LAC,LATIN AMERICA,Sheepmeat,Imports,2002,62.953
LAC,LATIN AMERICA,Sheepmeat,Imports,2003,91.253
LAC,LATIN AMERICA,Sheepmeat,Imports,2004,73.387
LAC,LATIN AMERICA,Sheepmeat,Imports,2005,56.14
LAC,LATIN AMERICA,Sheepmeat,Imports,2006,57.033
LAC,LATIN AMERICA,Sheepmeat,Imports,2007,63.343
LAC,LATIN AMERICA,Sheepmeat,Imports,2008,57.089
LAC,LATIN AMERICA,Sheepmeat,Imports,2009,44.223
LAC,LATIN AMERICA,Sheepmeat,Imports,2010,36.056
LAC,LATIN AMERICA,Sheepmeat,Imports,2011,30.654
LAC,LATIN AMERICA,Sheepmeat,Imports,2012,24.513
LAC,LATIN AMERICA,Sheepmeat,Imports,2013,35.291
LAC,LATIN AMERICA,Sheepmeat,Imports,2014,37.721
LAC,LATIN AMERICA,Sheepmeat,Imports,2015,35.002
LAC,LATIN AMERICA,Sheepmeat,Imports,2016,28.455
LAC,LATIN AMERICA,Sheepmeat,Imports,2017,29.791
LAC,LATIN AMERICA,Sheepmeat,Imports,2018,31.131
LAC,LATIN AMERICA,Sheepmeat,Imports,2019,27.518
LAC,LATIN AMERICA,Sheepmeat,Imports,2020,23.727
LAC,LATIN AMERICA,Sheepmeat,Imports,2021,23.364
LAC,LATIN AMERICA,Sheepmeat,Imports,2022,24.185
LAC,LATIN AMERICA,Sheepmeat,Imports,2023,24.273
LAC,LATIN AMERICA,Sheepmeat,Imports,2024,24.389
LAC,LATIN AMERICA,Sheepmeat,Imports,2025,24.597
LAC,LATIN AMERICA,Sheepmeat,Imports,2026,24.874
LAC,LATIN AMERICA,Sheepmeat,Imports,2027,25.137
LAC,LATIN AMERICA,Sheepmeat,Imports,2028,25.441
LAC,LATIN AMERICA,Sheepmeat,Imports,2029,25.755
LAC,LATIN AMERICA,Sheepmeat,Imports,2030,26.113
VNM,Viet Nam,Pigmeat,Consumption,1990,712.404
VNM,Viet Nam,Pigmeat,Consumption,1991,690.523
VNM,Viet Nam,Pigmeat,Consumption,1992,807.69
VNM,Viet Nam,Pigmeat,Consumption,1993,858.3
VNM,Viet Nam,Pigmeat,Consumption,1994,945.138
VNM,Viet Nam,Pigmeat,Consumption,1995,1000.681
VNM,Viet Nam,Pigmeat,Consumption,1996,1047.484
VNM,Viet Nam,Pigmeat,Consumption,1997,1089.498
VNM,Viet Nam,Pigmeat,Consumption,1998,1161.425
VNM,Viet Nam,Pigmeat,Consumption,1999,1248.972
VNM,Viet Nam,Pigmeat,Consumption,2000,1402.601
VNM,Viet Nam,Pigmeat,Consumption,2001,1488.726
VNM,Viet Nam,Pigmeat,Consumption,2002,1639.916
VNM,Viet Nam,Pigmeat,Consumption,2003,1786.002
VNM,Viet Nam,Pigmeat,Consumption,2004,2268.507
VNM,Viet Nam,Pigmeat,Consumption,2005,2271.127
VNM,Viet Nam,Pigmeat,Consumption,2006,2558.049
VNM,Viet Nam,Pigmeat,Consumption,2007,2531.198
VNM,Viet Nam,Pigmeat,Consumption,2008,2753.502
